hotel,fold,Naive_ME,Naive_MAE,Naive_RMSE,Naive_MAPE,Seasonal_ME,Seasonal_MAE,Seasonal_RMSE,Seasonal_MAPE,ETS_ME,ETS_MAE,ETS_RMSE,ETS_MAPE,ARIMA_ME,ARIMA_MAE,ARIMA_RMSE,ARIMA_MAPE,LGBM_ME,LGBM_MAE,LGBM_RMSE,LGBM_MAPE,NBEATS_ME,NBEATS_MAE,NBEATS_RMSE,NBEATS_MAPE,NHITS_ME,NHITS_MAE,NHITS_RMSE,NHITS_MAPE
hotel_77,2,0.003175777757222582,0.005210742145345789,0.011812421147899068,inf,0.003175777757222582,0.005210742145345789,0.011812421147899068,inf,0.0028142086272493366,0.005527423231068148,0.01141358312256027,inf,0.1781005573424978,0.1781005573424978,0.1988907347845566,inf,,,,,,,,,,,,
hotel_77,3,-0.0006166558751888508,0.0014799741004532419,0.001862259904485123,inf,-0.0023741251194770757,0.002805784232109271,0.0029536786498162,inf,0.005553577982447036,0.01228953310446896,0.014671707559386165,inf,-0.0020558598102523016,0.0025431809874462575,0.0026877873735423807,inf,,,,,,,,,,,,
hotel_77,4,0.0011716461628588166,0.0011716461628588166,0.0018622599044851229,,0.0011716461628588166,0.0011716461628588166,0.0018622599044851229,,0.08926923346810725,0.0902162852993063,0.10587830767329916,inf,0.0012212596483346513,0.0012262440739900754,0.0018852277330389567,inf,,,,,,,,,,,,
hotel_77,5,-0.0007399870502266208,0.0017266364505287824,0.002419146578599949,inf,-0.0024974562945148456,0.0031757777572225814,0.0033973485657583864,inf,0.046505579437709034,0.046505579437709034,0.05144859386552588,inf,-0.0005951007824089099,0.0017263488629714573,0.0025722763649346507,inf,,,,,,,,,,,,
hotel_84,1,-0.07977489638389292,0.1200045629111373,0.16258565984631168,0.17230161600900323,-0.14897904863302794,0.15126050420168072,0.20558409380640763,0.21812963497541762,0.2489500367391512,0.26037213563717837,0.31299540802381026,0.30428216094796995,0.1879557332220501,0.2069337553877762,0.2342392019320961,0.2320634415467227,,,,,,,,,,,,
hotel_84,2,-0.0355907068709837,0.05635195254572417,0.10533495431803111,0.07529788577603891,-0.05635195254572417,0.058709456633332074,0.11403638341038778,0.07924374353685529,0.03822556463986877,0.1225096092432312,0.1437891197478342,0.13696369266960695,-0.22857687287842754,0.22857687287842754,0.28454005581697767,0.2682422080260282,,,,,,,,,,,,
hotel_84,3,0.10821704247309787,0.21126278565724935,0.2572390868559963,0.38794999895941373,-0.40043347655804395,0.40149815582341525,0.463473827387528,1.0360882488162584,-0.165430170670877,0.23292753120949197,0.28174762967798894,0.6228676579859347,-0.3834083404369051,0.3947079670787716,0.4732629665710054,1.0453759382339376,,,,,,,,,,,,
hotel_84,4,0.11589794288756228,0.28799574128293853,0.33250377131824155,5.59317767210113,0.15050001901212975,0.29902277653142706,0.3460876774719612,5.142366017962684,0.10494653649007377,0.27025745072062907,0.3114887166204498,5.654992863809469,0.10822432803705838,0.28538077506090126,0.32992930965796496,5.69125781356852,,,,,,,,,,,,
hotel_84,5,-0.014867485455720749,0.1128940263888361,0.1405351064504339,0.15902727410965192,-0.025248108293091036,0.11239971101562797,0.14200894687884413,0.16040194599050586,0.1726847994583005,0.19621603870332896,0.2309072930703689,0.23026643948219103,0.11509872733403559,0.15881796345880073,0.18092069457934842,0.1914128493973029,,,,,,,,,,,,
hotel_91,1,-0.06926781084084453,0.12927521916285958,0.1745163961028981,0.19985106046779244,-0.17039140634646255,0.17039140634646255,0.23386144241149698,0.26651238527298965,-0.3069531914218467,0.3206780846270765,0.401735561862019,0.44794014875193294,-0.2616744092788752,0.270508894139373,0.34437713045675156,0.3962134947060818,,,,,,,,,,,,
hotel_91,2,-0.16792196567477463,0.1938510927274972,0.24564840986105935,0.3513222745508686,-0.25780960612421283,0.25805655019138163,0.3140241196486483,0.45723549779360934,0.004275755324811642,0.13961846600607677,0.1674704170428683,0.2196582459842307,-0.04081182360872462,0.15203154099148486,0.1827166319484024,0.25650362645353025,,,,,,,,,,,,
hotel_91,3,0.04086924311643409,0.2463267070008643,0.27038478103980107,0.48340369737445815,-0.03778244227682432,0.24570934683294232,0.26993545104234185,0.5446973855275946,0.08544481930925471,0.2432100416289353,0.2720784478998201,0.42866784791987117,-0.010085160119003917,0.24471551803200356,0.2674855178930792,0.5212256778238411,,,,,,,,,,,,
hotel_91,4,-0.03679466600814919,0.15532781824916655,0.18059143053013446,0.26452770241096335,0.3901716261266823,0.3916532905296951,0.42836119708560055,0.5241087206293146,0.009748221886660512,0.1295529954035054,0.15688136236613046,0.20593374429439118,0.10687766470292305,0.16707991777074976,0.2064048713397881,0.23268753151360688,,,,,,,,,,,,
hotel_91,5,0.23336214347450304,0.26151376713174473,0.28553040581945166,0.2950103068689726,0.30077787381158155,0.3165822941103839,0.3428367716786254,0.35099304015256305,0.22347738426356162,0.24420835241579353,0.26793543130731945,0.27378780388575735,0.16418134572098106,0.2088598085252085,0.23212872944826596,0.2437872577682839,,,,,,,,,,,,
hotel_98,1,-0.19177596596951432,0.20932293512938674,0.22374610748307883,2.2855302730788147,-0.45790499822757874,0.45790499822757874,0.47218776656335365,4.693391836314468,0.002251849012335907,0.07241559738362789,0.10690354228885657,0.4131612464405141,-0.22551350033321135,0.23868166839026192,0.25324600342748116,2.583662144374529,,,,,,,,,,,,
hotel_98,2,0.04360155973059199,0.10049627791563273,0.15158216557339743,1.0376647113504638,-0.06930166607585962,0.1380716058135413,0.1608688218079266,2.35496292029543,0.13430335673959973,0.138173817612049,0.1905642638953291,1.1118115461753475,0.057590529517777024,0.0993031458763275,0.1561253487843849,0.8934064863404965,,,,,,,,,,,,
hotel_98,3,0.04404466501240693,0.12096774193548389,0.16962049352192282,inf,-0.028535980148883373,0.13913505848989718,0.16626930405105744,inf,0.08422804361738043,0.10590889974335276,0.17390197196876528,inf,0.08737654527816491,0.11883223293603898,0.18428859276097903,inf,,,,,,,,,,,,
hotel_98,4,-0.35918114143920604,0.3602445941155619,0.39029881336552547,2.028913561971217,0.11662531017369726,0.13346331088266575,0.19215497475235324,0.38303780712920266,-0.32614216682106495,0.32614216682106495,0.352005006456588,1.8087282971839722,-0.15929099867690558,0.19385127104771374,0.21818096140639487,1.1326064554582431,,,,,,,,,,,,
hotel_98,5,-0.045196738745125836,0.13310882665721374,0.15044159763046475,1.029529857441149,-0.17422899680964196,0.20577809287486706,0.22571148050931245,1.8182899332468765,0.04600152750891976,0.08783322374349949,0.1309441685203792,0.4152236820209698,-0.04281320145800725,0.13096446375727183,0.14918113844859227,1.009584029407621,,,,,,,,,,,,
